1.010888885185164732e+00,-4.041414948061422763e+00,1.544260069100126476e+00,2.176373919751336761e+00,4.407853716828670443e+00,8.866868897255353321e-01,-8.703715064878887464e-01,1.000000000000000000e+00
-9.442714420834135147e-01,-5.796882892429059631e+00,-3.725109231844392355e-02,-2.668886347151007588e+00,2.174161437511957562e+00,3.787927040642065979e+00,-2.949323264620963059e+00,0.000000000000000000e+00
2.036449890239413474e+00,-3.570515001440747849e+00,-1.902967586307916514e+00,1.608986461032576143e+00,2.072079785075954916e+00,-1.265784520751082720e+00,-2.723294099709111293e+00,1.000000000000000000e+00
-2.515266404435091196e+00,-1.801899051574648247e+00,-8.186413967547230275e-01,1.738502776957698837e+00,6.180639424364269274e+00,2.077468062894308076e+00,-7.946311151206633117e-01,1.000000000000000000e+00
-1.324100954824756204e+00,2.249831428970732461e-01,1.172489326109038110e+00,-2.600935417820864348e+00,-2.823590026449920298e+00,1.708477694537419156e+00,-4.739575343319173406e-01,0.000000000000000000e+00
2.995989030050694168e-01,-4.943007754386061769e+00,3.295620477704857443e+00,1.297611601434904838e+00,3.490428124335126725e+00,2.287856374031897122e+00,-1.627862126615650773e+00,1.000000000000000000e+00
-7.888616572549074224e-01,-4.314279683511051289e+00,2.935554333334819965e+00,1.176627077668694010e+00,3.818374831142035575e+00,2.729577631199632481e+00,-1.691946775225690036e+00,1.000000000000000000e+00
6.743385341364063201e+00,-3.615738682249476810e+00,-4.027392319986585534e+00,2.163423784907686276e+00,-4.984699109847805509e-01,-5.372787057587317783e+00,-2.400268288950820228e+00,1.000000000000000000e+00
-3.350970750107169494e+00,5.960177093566403350e+00,2.743069092887318483e+00,-1.895095708331647977e+00,-5.104944965649769184e-01,2.310087628072185595e+00,6.248247293365610133e+00,0.000000000000000000e+00
-2.958486157694753427e+00,-7.297733482996268117e-01,1.476834187991521441e+00,-8.281038879436537492e-01,4.256160373103456962e-01,2.730231785987425663e+00,-1.583068356601828208e+00,0.000000000000000000e+00
3.574646038848101615e+00,-3.275605954473314263e+00,-2.737615465294446881e+00,2.420612317323374452e+00,5.608843927813080832e-01,-3.265952510982375490e+00,-3.507053856598381536e+00,1.000000000000000000e+00
2.788774292825110024e+00,-4.998333813990026187e+00,-2.851101645396542761e+00,1.040648722379298174e+00,3.317669673996888058e+00,-1.005473388230552878e+00,-2.500305302951963959e+00,1.000000000000000000e+00
-7.247426425410212758e-01,-2.544725246726021961e+00,-1.258480593813381843e+00,2.354951001764347129e+00,3.597721788103986906e+00,1.207261201024504016e-01,-3.066162527321120379e+00,1.000000000000000000e+00
4.346833125257136388e+00,-1.890041057011111469e+00,-2.705229462266290241e+00,1.896004815915046215e+00,-7.004040423642532431e-01,-3.983524378450984393e+00,-1.902199790161517301e+00,1.000000000000000000e+00
2.723939350819586380e+00,-3.295970875045267423e+00,-1.782570250418428204e+00,1.076517873652660384e+00,2.379981191293669252e+00,-1.235567414635616590e+00,-9.906237314627219792e-01,1.000000000000000000e+00
-2.613585353577330128e+00,1.280794015564133304e+00,1.138787702535285495e+00,2.484712688030790595e+00,6.780382367108703789e-01,2.141533244611091291e-01,-1.995699753307071500e+00,1.000000000000000000e+00
-2.023906609086440600e+00,-3.172810761962277404e+00,1.003339363946657681e+00,-1.994192364105946025e+00,1.375441813932833490e+00,3.536039477323328128e+00,-1.798449532515150162e+00,0.000000000000000000e+00
2.151636381407862508e+00,-6.958831764819219501e+00,-1.252744791067062158e+00,2.535761668768266031e-01,5.773123755193109830e+00,1.414802112488318553e+00,-1.555562952667545407e+00,1.000000000000000000e+00
-1.927919900835517231e+00,1.041169911346748883e-01,5.482777180743584111e+00,-9.636275858674896444e-01,-1.219440587902723472e+00,3.073017398986162441e+00,9.706874355747741046e-01,0.000000000000000000e+00
-2.783927740612894830e+00,1.735584260259273481e+00,2.643378061847128535e+00,-4.075598185327446998e+00,-9.089398333765779103e-01,4.002371454734158895e+00,3.654254367608334775e+00,0.000000000000000000e+00
-2.236344225617374448e+00,7.190503391758271690e+00,1.192244510518880141e+00,-9.329664805649733328e-01,-1.949904524520268190e+00,6.569866800743383653e-03,5.683270889362964873e+00,0.000000000000000000e+00
-1.531664912313021931e+00,5.004436403209160389e+00,1.870645259603304300e+00,-1.865653996908315015e+00,-4.272397130678838195e+00,2.349898220540306559e-01,3.040907337524513032e+00,0.000000000000000000e+00
-2.226466875248248822e+00,1.344603711002476887e+00,1.770135091196120669e+00,-2.650233526664909078e+00,-1.412765202999775482e+00,2.553203962633928903e+00,1.545571696104732773e+00,0.000000000000000000e+00
-3.374509177459073861e+00,-4.365482468738302479e+00,2.910887719829105436e+00,-2.826968162927664618e+00,2.725823416708124114e+00,5.976595390994858370e+00,-1.417318499238711560e+00,0.000000000000000000e+00
-3.051280474944210397e+00,-5.021053025671958991e+00,3.747483619956292422e+00,-2.251351611855124446e+00,2.064034933603998478e+00,5.738401012294425563e+00,-2.530982769346429961e+00,0.000000000000000000e+00
-9.650778596517379793e-01,-6.914595790804960451e-01,2.394996550544036040e+00,-2.806955704673638863e+00,-3.351075121183172634e+00,2.122771994450161515e+00,-8.232467946431718531e-01,0.000000000000000000e+00
-1.557684696535435620e+00,-5.076173378876200459e+00,1.544208174512254228e+00,-1.275405520157544270e+00,1.961195847274358028e+00,3.651001570685726616e+00,-3.346050617615382805e+00,0.000000000000000000e+00
1.444579740334535511e+00,-1.153320464987263883e+01,-8.757177185711695344e-01,-4.549013153121536313e+00,6.480367535959121739e+00,5.772644850870850775e+00,-2.091436699871197735e+00,0.000000000000000000e+00
4.715201695777127000e+00,-1.593939419116832790e+00,-3.251585776415621076e+00,2.411434716459806005e+00,-3.526156159592348516e-01,-4.615854600095434357e+00,-1.682325992244434465e+00,1.000000000000000000e+00
-8.535130750027655200e-01,-6.717889069938808078e+00,1.154404723497160834e+00,-3.172443100409188865e+00,3.730795128130027116e+00,5.074399570590274244e+00,-1.456836600109330027e+00,0.000000000000000000e+00
-3.455980753241065351e+00,-3.459054831207482028e-01,3.342696866580491477e+00,3.500971969243367177e-01,-6.662919568545642157e-01,2.583570117167300229e+00,-2.682808889153510457e+00,0.000000000000000000e+00
-1.090021203670684891e+00,-2.094325421990288483e+00,6.613785726544114674e-01,1.609292328184408261e+00,3.655673212288763629e+00,1.321995695990469732e+00,-1.195274980035200940e+00,1.000000000000000000e+00
-2.335538045240407534e+00,-3.716642108329726302e-01,2.760958880844193164e+00,3.139344339584448917e+00,1.751205699451928499e+00,9.229500408984164794e-01,-2.398539278824701082e+00,1.000000000000000000e+00
8.604550594643833872e-01,-4.070006174114146336e-01,-1.792692797608540278e+00,3.173785906585920635e+00,1.645456800762426175e+00,-2.310642513723359937e+00,-2.011841731933198041e+00,1.000000000000000000e+00
5.002258097633083267e-01,-2.316045411319966885e+00,-8.915428956863236110e-02,2.344062715104147543e+00,2.337201992020105035e+00,-4.688120441560303386e-01,-2.222039727692434852e+00,1.000000000000000000e+00
-2.584290944518479627e+00,7.972772284749338745e-01,6.470370371641875895e-01,1.261592239713075880e+00,7.901605393438071445e-01,8.509469332545452902e-01,-1.549234211396597560e+00,1.000000000000000000e+00
6.094889527990377864e+00,-7.835814059523596775e+00,-2.658377592075085616e+00,-5.368745520348410238e-01,4.954203609436074185e-01,-1.878276641075323772e+00,-3.637032575622821895e+00,1.000000000000000000e+00
-4.905574738797188417e+00,1.135061510859415534e+00,1.285337130145770779e+00,3.472120420450601763e-01,3.893352595131502891e-01,2.563744837416337408e+00,-2.455886593704486920e+00,1.000000000000000000e+00
-3.022875783030171792e+00,1.877786219267800538e+00,2.753845149545814053e+00,-3.427800528736961283e+00,-7.906618601018318149e-01,3.796657945005522006e+00,3.171966649167167862e+00,0.000000000000000000e+00
-3.058397883690518348e+00,-2.149061456537586956e+00,3.831309604015584291e+00,-1.877714236238277046e+00,-1.336456290465948271e-02,4.378713346494693681e+00,-1.484102405733535912e+00,0.000000000000000000e+00
-3.602192165586165729e+00,-3.144609118509021917e-01,2.244056243081409274e+00,1.599098826317644662e+00,1.528563714378109895e+00,2.167370706098073363e+00,-2.534962129332539948e+00,1.000000000000000000e+00
-2.476735049096221442e+00,2.416181984018214379e+00,2.158454506383634453e+00,-2.637769172389440087e+00,-1.528249438249528191e+00,2.550229522292882134e+00,2.590853823624730268e+00,0.000000000000000000e+00
-2.017717317234311469e+00,3.244534747158058341e+00,2.110108592812355521e+00,-1.145707886618267723e+00,-1.595554222869316030e+00,1.268538055931021757e+00,2.485052173911736606e+00,0.000000000000000000e+00
-1.592572415770162841e+00,-4.380662619758705745e+00,3.206619670652743892e+00,-9.714926239365513361e-01,1.928680488145417593e+00,3.927074936010710449e+00,-2.067589044024789491e+00,0.000000000000000000e+00
-2.397300501660662775e+00,2.944953813950911492e+00,1.521120060936840712e+00,-2.685674542138688281e+00,-1.878473174037037952e+00,2.104797971921566369e+00,2.658418709208018260e+00,0.000000000000000000e+00
-6.543640826546048839e-01,-4.943340876306511866e+00,2.560542778881591097e+00,-5.151592317735902427e-01,2.423707100418932114e+00,3.231193909116616414e+00,-2.154911141812200892e+00,0.000000000000000000e+00
7.929408316581265659e-01,-4.442339098054671531e+00,2.320848445645912861e+00,2.472907317652113246e+00,4.051503113452792348e+00,1.085710085197262087e+00,-1.696342088581870300e+00,1.000000000000000000e+00
-1.144356537382449801e+00,-2.152609704071809293e+00,4.982353685577183278e-01,2.520173344541378313e+00,5.083400480048945624e+00,1.186160728134668885e+00,-9.587005053736248339e-01,1.000000000000000000e+00
-3.069174537312878925e+00,-2.652131147279370271e+00,1.702476232121206134e+00,-1.945037183665039082e+00,7.224032635962818194e-01,3.982662098172732090e+00,-2.422591458607594284e+00,0.000000000000000000e+00
2.543821519450904844e+00,1.192666504018978779e+00,-3.373531831340069509e+00,3.032003306598824999e+00,1.144418985056075977e+00,-4.098974983709812392e+00,1.494209180618777388e-01,1.000000000000000000e+00
-1.361920096396095570e+00,-3.339772710214769180e+00,1.772429721165282412e+00,-5.519771302327485252e-01,2.293622625777054669e+00,2.953089756422287326e+00,-1.496205104652693407e+00,1.000000000000000000e+00
5.070579513289023232e+00,-6.643219099796153770e+00,-3.870471011216733537e+00,4.308594636652762766e-01,3.721703494985482141e+00,-1.695507116216129262e+00,-1.887030919434750764e+00,1.000000000000000000e+00
-2.435928210554760831e+00,4.486089003543707321e+00,2.154710669820819824e+00,-1.398919391853261640e+00,-1.387456171850157460e+00,1.432644382586437448e+00,3.918385570395857442e+00,0.000000000000000000e+00
2.453245535895953289e+00,-2.268572080467920582e+00,-1.572183774272230217e+00,2.052139011810019564e+00,6.749240934243925238e-01,-2.269399004860415126e+00,-2.372252710526189468e+00,1.000000000000000000e+00
-3.031896250046841157e+00,5.651005230985932659e-01,6.329367509969514582e-01,-3.159783065322629980e-01,-1.343609449550062784e-01,1.751953397353276154e+00,-1.600879504660821073e+00,1.000000000000000000e+00
3.884825012422025381e+00,-4.615831803334899064e+00,-3.139579892702403896e+00,1.224176829001262234e+00,3.949243568799924109e+00,-1.659803901647066926e+00,-8.526343220132635015e-01,1.000000000000000000e+00
6.971465032654399430e+00,-4.249841333880741701e+00,-3.921146386137088768e+00,1.567307393639013835e+00,-4.917643699897111809e-01,-4.976507408507630181e+00,-2.298485297945637384e+00,1.000000000000000000e+00
4.139924608484129465e+00,-3.602255234652423699e+00,-2.925195459649304830e+00,1.243029275532509192e+00,2.293147859808504663e+00,-2.395684434652059380e+00,-8.685378333488704694e-01,1.000000000000000000e+00
-1.439467275648038225e+00,-4.584543078471210897e+00,1.167687196079157275e+00,-2.741292383765904894e+00,2.601824528309796491e+00,4.364089934156138106e+00,-9.985046508851138647e-01,0.000000000000000000e+00
-8.347477086960475301e-01,-2.000090950459904704e+00,2.316029510354093546e+00,2.390926850154937444e+00,2.419978225879390710e+00,9.720103213123474362e-01,-1.816475601093026082e+00,1.000000000000000000e+00
3.442166057346123687e+00,-6.683169393752425691e+00,-1.695092241380518061e+00,4.776008969758531730e-01,5.290145342376497695e+00,2.987142286704593253e-01,-9.472508730019384426e-01,1.000000000000000000e+00
-1.891686733716433366e+00,2.004388479352222419e+00,2.067771888057760687e+00,-3.183419218617077107e+00,-3.094894825537034322e+00,2.186343229411841449e+00,1.728255780629299743e+00,0.000000000000000000e+00
-1.827505471699423678e+00,-9.553578373275014579e-01,1.368009386652683235e+00,2.943364052445931467e+00,3.200546099313340775e+00,8.168699127112422076e-01,-1.843957342547241973e+00,1.000000000000000000e+00
-6.166751248618600467e-01,-3.990337076639915104e+00,2.340017067663776373e+00,1.882021383970221340e+00,4.275449742855219171e+00,2.094523367193632968e+00,-1.717520662428798417e+00,1.000000000000000000e+00
-4.572343544954146743e+00,-3.086370159773732968e+00,3.377457439848596366e+00,-6.917204973867221440e-01,2.473491485826905922e+00,5.189465162516678554e+00,-2.991070422706446408e+00,1.000000000000000000e+00
-2.187780155139375626e+00,-2.883774204715338144e-02,3.215612422690306449e+00,-2.066017098948396136e+00,-9.135250155042278219e-01,3.140076272047890082e+00,7.060182983372833565e-01,0.000000000000000000e+00
9.907947654744213573e-01,-3.431258576510198832e+00,1.136478075568488455e+00,1.791834641130505501e+00,3.671904874220511594e+00,6.374798536382214609e-01,-7.203602154192723095e-01,1.000000000000000000e+00
1.638787535281801544e+00,-1.236895494000336715e+00,-3.561866427029474202e-01,2.608475679105382028e+00,-2.099555158453640935e-01,-2.214069793779400719e+00,-2.624798438592958583e+00,1.000000000000000000e+00
-4.516737155431304274e+00,-5.157855201982599169e+00,5.259626536802986863e+00,-1.246534202780088307e+00,3.500820854198022136e+00,6.859698043912811016e+00,-2.871239332347010897e+00,0.000000000000000000e+00
3.298075766394998443e+00,-2.891331490173575158e+00,-2.779900403750030335e+00,2.201605268982596453e+00,1.556736242773612444e+00,-2.822830384851476637e+00,-2.276965984259267550e+00,1.000000000000000000e+00
-1.819063007782328656e+00,3.913687843371470798e+00,2.513167072070182861e+00,-1.703052125109307813e-01,-2.187353435174737903e+00,4.548103162561953350e-01,2.204928272455494831e+00,0.000000000000000000e+00
-3.132773800657154606e+00,1.007897016343943353e+00,2.461375287965720027e+00,-3.756685275048710082e+00,2.020357739245426387e-02,4.342683197202763523e+00,2.973839927141560313e+00,0.000000000000000000e+00
-1.671307356279454481e+00,-8.779724330624354423e-01,4.140154274168863502e+00,-2.186034732601320751e+00,-1.835181515736828750e+00,3.198605448678903951e+00,-3.679799393905280880e-03,0.000000000000000000e+00
-7.485535966455523216e-01,3.218971835919789415e-01,7.947960085167879996e-01,3.018625296731696217e+00,1.423049423818469217e+00,-7.268438151962964833e-01,-1.388230122495043961e+00,1.000000000000000000e+00
-3.212875494102418017e+00,-3.067768251580039962e+00,3.426753542423248255e+00,1.575880249182906478e+00,3.275755230390798189e+00,3.468283487815576382e+00,-3.072812336792282384e+00,1.000000000000000000e+00
-2.155860647555438270e+00,3.250738621895132408e+00,6.565041343838826648e-01,-2.480346554236739109e+00,-2.310018762745932097e+00,1.379709562088633934e+00,2.208521038691863225e+00,0.000000000000000000e+00
-1.710396715358359243e+00,-2.054636305609532698e+00,1.964895573740360168e+00,1.330992582113459388e+00,2.738526782388412517e+00,1.983077824065781813e+00,-1.600400865091830216e+00,1.000000000000000000e+00
-1.978481319737448674e+00,-3.257988586878217685e+00,2.826313897296141242e+00,8.183669156923207844e-01,2.674702881515563568e+00,2.944506011736410134e+00,-2.326617955348596389e+00,1.000000000000000000e+00
-1.723470469204752664e+00,-7.867702070238069556e-03,-1.097374595868403357e+00,-9.068673313853432560e-01,1.461670716798428860e+00,1.391378617160643705e+00,-2.904540993372339841e-03,1.000000000000000000e+00
-1.471398968347008340e+00,4.232318819898335804e-01,3.432348140600153918e+00,-2.912075827650333348e+00,-3.008976378906212723e+00,2.660586045901079277e+00,8.788421472197227580e-01,0.000000000000000000e+00
3.608757252547029282e+00,-3.716033170527434315e+00,-2.981143323480686114e+00,2.642093540695204190e+00,1.101238537997148326e+00,-3.251037629663248385e+00,-3.812082293114708698e+00,1.000000000000000000e+00
3.094084099154744472e+00,-3.806493671313889937e+00,-2.723115393770556558e+00,1.172730662763303844e+00,3.279768107222682971e+00,-1.447472445819503850e+00,-9.966316483034431961e-01,1.000000000000000000e+00
3.346276175755590110e+00,-7.290294543431915741e+00,-3.274202233395996142e+00,6.205802607672605831e-02,2.819836329937658981e+00,-5.355773976426987382e-01,-4.303856679101659033e+00,1.000000000000000000e+00
1.491356480930293937e+00,-5.337788922113847256e+00,-8.518352312506662916e-01,8.761878885669447392e-01,3.763108789806778987e+00,6.317940060173206085e-01,-2.481865370374123358e+00,1.000000000000000000e+00
-2.312928439548763038e+00,2.318031365552424727e+00,-3.736459151254090116e-01,1.400170969368349283e+00,8.307775637699243987e-04,-2.608832142533750176e-01,-9.622993976941467409e-01,1.000000000000000000e+00
1.870394096738844159e+00,-7.554871140617089864e+00,-2.418449447276072029e-01,4.175598499041370815e-01,3.754119864381253446e+00,1.380637497859293239e+00,-3.878021962948255741e+00,1.000000000000000000e+00
-1.949407271604608471e+00,-4.757947690576739497e+00,2.757998387828669351e+00,-7.661175449608716992e-01,2.530333979523486487e+00,4.076888610195011253e+00,-2.688443815874445253e+00,0.000000000000000000e+00
-7.563936438219491798e-01,-1.280110138983580947e+00,2.148706698895388012e+00,2.871236376175706262e+00,1.937085971620662539e+00,3.168248372549932745e-01,-1.894158455207663128e+00,1.000000000000000000e+00
-1.510891896556660674e+00,-7.698257023875908267e+00,2.094908748524928921e+00,-4.161504699038523825e+00,4.023822976009088670e+00,6.579197021900393239e+00,-1.500091822134604458e+00,0.000000000000000000e+00
-1.670290214564734921e+00,3.427801795921811001e-01,1.980235208235972211e+00,-1.851435228456729920e+00,-2.099084537586574761e+00,1.918149529676822063e+00,-2.838805229897425342e-01,0.000000000000000000e+00
-2.025396523375351698e+00,7.949646574279699784e+00,-9.954274413044110759e-01,-1.195054367214976265e+00,-3.707406931997727639e+00,-1.369570920281393267e+00,4.291872090291196429e+00,0.000000000000000000e+00
-3.257116528222439022e+00,-2.759292008660953144e+00,4.359407874496334045e+00,3.413432729547680289e+00,3.600369503963213091e+00,2.805067305405203104e+00,-3.673758239194993447e+00,1.000000000000000000e+00
3.402529392028924349e+00,1.817665037724158106e+00,-3.526176346707591058e+00,3.159298396802792119e+00,-1.769255587360828219e+00,-5.594110415269958558e+00,-1.146593387155233401e+00,1.000000000000000000e+00
-1.915910709845642934e-01,-2.702407545116220167e+00,-7.148724728716571164e-01,1.829686524732609954e+00,3.085073151647113932e+00,2.348043661597211673e-01,-2.463309761908221596e+00,1.000000000000000000e+00
3.016503890702737500e-01,1.177517157533475078e+00,4.932750971623525160e-01,4.594260051547779611e+00,1.278982660958694950e+00,-2.465812526862100285e+00,-1.206174632384580780e+00,1.000000000000000000e+00
-2.009164115560539532e+00,4.916701147524865867e+00,2.058030496577777146e+00,-7.286623200170709858e-01,-2.395691083889355699e+00,4.362119786062234605e-01,3.234532165165973083e+00,0.000000000000000000e+00
-2.192738023294210858e+00,5.044356835808239126e+00,3.922273074623121580e-01,-2.095304558203107348e+00,-2.337898807165875947e+00,7.029104634900819049e-01,3.652305003892433177e+00,0.000000000000000000e+00
1.478695185714836269e+00,-1.308432117904275716e+00,-1.780763980355005716e+00,2.121675995791706182e+00,3.036739308069704268e+00,-1.441716469466734596e+00,-2.737627784101450690e-01,1.000000000000000000e+00
-2.208625046329161457e+00,-2.831041091713988767e+00,1.050527240437078014e+00,-4.041137816164139807e-01,3.137722582096354795e+00,3.164100782967119940e+00,-1.449200442265659472e+00,1.000000000000000000e+00
